,density,env,Run,BurnedOut,height,width
554,0.06,0.055,554,0.02254428341384863,100,100
555,0.06,0.056,555,0.023255813953488372,100,100
556,0.06,0.057,556,0.01839464882943144,100,100
557,0.06,0.058,557,0.013816925734024179,100,100
558,0.06,0.059000000000000004,558,0.016722408026755852,100,100
559,0.06,0.06,559,0.008403361344537815,100,100
560,0.06,0.061,560,0.020942408376963352,100,100
561,0.06,0.062,561,0.034653465346534656,100,100
562,0.06,0.063,562,0.011345218800648298,100,100
563,0.06,0.064,563,0.020066889632107024,100,100
564,0.06,0.065,564,0.013050570962479609,100,100
565,0.06,0.066,565,0.02823920265780731,100,100
566,0.06,0.067,566,0.01217391304347826,100,100
567,0.06,0.068,567,0.02226027397260274,100,100
568,0.06,0.069,568,0.02512562814070352,100,100
569,0.06,0.07,569,0.02926829268292683,100,100
570,0.06,0.07100000000000001,570,0.025210084033613446,100,100
571,0.06,0.07200000000000001,571,0.0374251497005988,100,100
572,0.06,0.073,572,0.022298456260720412,100,100
573,0.06,0.074,573,0.013628620102214651,100,100
574,0.06,0.075,574,0.026981450252951095,100,100
575,0.06,0.076,575,0.059233449477351915,100,100
576,0.06,0.077,576,0.020442930153321975,100,100
577,0.06,0.078,577,0.020338983050847456,100,100
578,0.06,0.079,578,0.01936619718309859,100,100
579,0.06,0.08,579,0.03179650238473768,100,100
580,0.06,0.081,580,0.03215434083601286,100,100
581,0.06,0.082,581,0.02782608695652174,100,100
582,0.06,0.083,582,0.021996615905245348,100,100
583,0.06,0.084,583,0.02321724709784411,100,100
584,0.06,0.085,584,0.022530329289428077,100,100
585,0.06,0.08600000000000001,585,0.012237762237762238,100,100
586,0.06,0.08700000000000001,586,0.03773584905660377,100,100
587,0.06,0.088,587,0.03431372549019608,100,100
588,0.06,0.089,588,0.023529411764705882,100,100
589,0.06,0.09,589,0.021775544388609715,100,100
590,0.06,0.091,590,0.012131715771230503,100,100
591,0.06,0.092,591,0.019448946515397084,100,100
592,0.06,0.093,592,0.030303030303030304,100,100
593,0.06,0.094,593,0.021666666666666667,100,100
594,0.06,0.095,594,0.014109347442680775,100,100
595,0.06,0.096,595,0.017915309446254073,100,100
596,0.06,0.097,596,0.032362459546925564,100,100
597,0.06,0.098,597,0.026058631921824105,100,100
598,0.06,0.099,598,0.025597269624573378,100,100
599,0.06,0.1,599,0.025210084033613446,100,100
600,0.07,0.001,600,0.0,100,100
601,0.07,0.002,601,0.0,100,100
602,0.07,0.003,602,0.0,100,100
603,0.07,0.004,603,0.0,100,100
604,0.07,0.005,604,0.0014858841010401188,100,100
605,0.07,0.006,605,0.0015313935681470138,100,100
606,0.07,0.007,606,0.0015015015015015015,100,100
607,0.07,0.008,607,0.001336898395721925,100,100
608,0.07,0.009000000000000001,608,0.005578800557880056,100,100
609,0.07,0.01,609,0.0029940119760479044,100,100
610,0.07,0.011,610,0.0,100,100
611,0.07,0.012,611,0.002844950213371266,100,100
612,0.07,0.013000000000000001,612,0.0028328611898017,100,100
613,0.07,0.014,613,0.00788436268068331,100,100
614,0.07,0.015,614,0.007267441860465116,100,100
615,0.07,0.016,615,0.013422818791946308,100,100
616,0.07,0.017,616,0.0030165912518853697,100,100
617,0.07,0.018000000000000002,617,0.009655172413793104,100,100
618,0.07,0.019,618,0.0028530670470756064,100,100
619,0.07,0.02,619,0.006024096385542169,100,100
620,0.07,0.021,620,0.011869436201780416,100,100
621,0.07,0.022,621,0.011396011396011397,100,100
622,0.07,0.023,622,0.006631299734748011,100,100
623,0.07,0.024,623,0.004545454545454545,100,100
624,0.07,0.025,624,0.007267441860465116,100,100
625,0.07,0.026000000000000002,625,0.006024096385542169,100,100
626,0.07,0.027,626,0.0,100,100
627,0.07,0.028,627,0.008683068017366137,100,100
628,0.07,0.029,628,0.009845288326300985,100,100
629,0.07,0.03,629,0.008321775312066574,100,100
630,0.07,0.031,630,0.0057553956834532375,100,100
631,0.07,0.032,631,0.008771929824561403,100,100
632,0.07,0.033,632,0.004261363636363636,100,100
633,0.07,0.034,633,0.01804511278195489,100,100
634,0.07,0.035,634,0.016483516483516484,100,100
635,0.07,0.036000000000000004,635,0.010973936899862825,100,100
636,0.07,0.037,636,0.023743016759776536,100,100
637,0.07,0.038,637,0.009929078014184398,100,100
638,0.07,0.039,638,0.011695906432748537,100,100
639,0.07,0.04,639,0.010432190760059613,100,100
640,0.07,0.041,640,0.013761467889908258,100,100
641,0.07,0.042,641,0.014792899408284023,100,100
642,0.07,0.043000000000000003,642,0.022189349112426034,100,100
643,0.07,0.044,643,0.01291248206599713,100,100
644,0.07,0.045,644,0.014450867052023121,100,100
645,0.07,0.046,645,0.015759312320916905,100,100
646,0.07,0.047,646,0.014164305949008499,100,100
647,0.07,0.048,647,0.008298755186721992,100,100
648,0.07,0.049,648,0.006963788300835654,100,100
649,0.07,0.05,649,0.012987012987012988,100,100
650,0.07,0.051000000000000004,650,0.020618556701030927,100,100
651,0.07,0.052000000000000005,651,0.014044943820224719,100,100
652,0.07,0.053,652,0.015299026425591099,100,100
653,0.07,0.054,653,0.013177159590043924,100,100
654,0.07,0.055,654,0.01624815361890694,100,100
655,0.07,0.056,655,0.01643835616438356,100,100
656,0.07,0.057,656,0.01023391812865497,100,100
657,0.07,0.058,657,0.019830028328611898,100,100
658,0.07,0.059000000000000004,658,0.015384615384615385,100,100
659,0.07,0.06,659,0.01167883211678832,100,100
660,0.07,0.061,660,0.027818448023426062,100,100
661,0.07,0.062,661,0.01875901875901876,100,100
662,0.07,0.063,662,0.024602026049204053,100,100
663,0.07,0.064,663,0.01455026455026455,100,100
664,0.07,0.065,664,0.024965325936199722,100,100
665,0.07,0.066,665,0.02302158273381295,100,100
666,0.07,0.067,666,0.021156558533145273,100,100
667,0.07,0.068,667,0.02949438202247191,100,100
668,0.07,0.069,668,0.017366136034732273,100,100
669,0.07,0.07,669,0.014577259475218658,100,100
670,0.07,0.07100000000000001,670,0.03183791606367583,100,100
671,0.07,0.07200000000000001,671,0.018571428571428572,100,100
672,0.07,0.073,672,0.035479632063074903,100,100
673,0.07,0.074,673,0.01020408163265306,100,100
674,0.07,0.075,674,0.037138927097661624,100,100
675,0.07,0.076,675,0.0136986301369863,100,100
676,0.07,0.077,676,0.026470588235294117,100,100
677,0.07,0.078,677,0.020348837209302327,100,100
678,0.07,0.079,678,0.03089887640449438,100,100
679,0.07,0.08,679,0.01692524682651622,100,100
680,0.07,0.081,680,0.020202020202020204,100,100
681,0.07,0.082,681,0.023668639053254437,100,100
682,0.07,0.083,682,0.0121580547112462,100,100
683,0.07,0.084,683,0.040172166427546625,100,100
684,0.07,0.085,684,0.026462395543175487,100,100
685,0.07,0.08600000000000001,685,0.038348082595870206,100,100
686,0.07,0.08700000000000001,686,0.019548872180451128,100,100
687,0.07,0.088,687,0.029411764705882353,100,100
688,0.07,0.089,688,0.025714285714285714,100,100
689,0.07,0.09,689,0.03443328550932568,100,100
690,0.07,0.091,690,0.026912181303116147,100,100
691,0.07,0.092,691,0.011826544021024968,100,100
692,0.07,0.093,692,0.03163686382393398,100,100
693,0.07,0.094,693,0.03129890453834116,100,100
694,0.07,0.095,694,0.03954802259887006,100,100
695,0.07,0.096,695,0.02679830747531735,100,100
696,0.07,0.097,696,0.03017241379310345,100,100
697,0.07,0.098,697,0.048458149779735685,100,100
698,0.07,0.099,698,0.019886363636363636,100,100
699,0.07,0.1,699,0.034818941504178275,100,100
700,0.08,0.001,700,0.0,100,100
701,0.08,0.002,701,0.0,100,100
702,0.08,0.003,702,0.0013123359580052493,100,100
703,0.08,0.004,703,0.0,100,100
704,0.08,0.005,704,0.0048250904704463205,100,100
705,0.08,0.006,705,0.0,100,100
706,0.08,0.007,706,0.0012254901960784314,100,100
707,0.08,0.008,707,0.005333333333333333,100,100
708,0.08,0.009000000000000001,708,0.00749063670411985,100,100
709,0.08,0.01,709,0.0,100,100
710,0.08,0.011,710,0.005390835579514825,100,100
711,0.08,0.012,711,0.002398081534772182,100,100
712,0.08,0.013000000000000001,712,0.0012195121951219512,100,100
713,0.08,0.014,713,0.002386634844868735,100,100
714,0.08,0.015,714,0.0,100,100
715,0.08,0.016,715,0.008264462809917356,100,100
716,0.08,0.017,716,0.0012787723785166241,100,100
717,0.08,0.018000000000000002,717,0.0012376237623762376,100,100
718,0.08,0.019,718,0.005479452054794521,100,100
719,0.08,0.02,719,0.013157894736842105,100,100
720,0.08,0.021,720,0.015189873417721518,100,100
721,0.08,0.022,721,0.007425742574257425,100,100
722,0.08,0.023,722,0.012468827930174564,100,100
723,0.08,0.024,723,0.004993757802746567,100,100
724,0.08,0.025,724,0.006218905472636816,100,100
725,0.08,0.026000000000000002,725,0.008620689655172414,100,100
726,0.08,0.027,726,0.0076824583866837385,100,100
727,0.08,0.028,727,0.006361323155216285,100,100
728,0.08,0.029,728,0.0063371356147021544,100,100
729,0.08,0.03,729,0.010012515644555695,100,100
730,0.08,0.031,730,0.018820577164366373,100,100
731,0.08,0.032,731,0.014251781472684086,100,100
732,0.08,0.033,732,0.002600780234070221,100,100
733,0.08,0.034,733,0.02207792207792208,100,100
734,0.08,0.035,734,0.011097410604192354,100,100
735,0.08,0.036000000000000004,735,0.007246376811594203,100,100
736,0.08,0.037,736,0.01647058823529412,100,100
737,0.08,0.038,737,0.00875,100,100
738,0.08,0.039,738,0.01375,100,100
739,0.08,0.04,739,0.019441069258809233,100,100
740,0.08,0.041,740,0.012484394506866416,100,100
741,0.08,0.042,741,0.012919896640826873,100,100
742,0.08,0.043000000000000003,742,0.016455696202531647,100,100
743,0.08,0.044,743,0.01485148514851485,100,100
744,0.08,0.045,744,0.01576872536136662,100,100
745,0.08,0.046,745,0.01699029126213592,100,100
746,0.08,0.047,746,0.011464968152866241,100,100
747,0.08,0.048,747,0.011421319796954314,100,100
748,0.08,0.049,748,0.019455252918287938,100,100
749,0.08,0.05,749,0.01649746192893401,100,100
750,0.08,0.051000000000000004,750,0.01164294954721863,100,100
751,0.08,0.052000000000000005,751,0.017743979721166033,100,100
752,0.08,0.053,752,0.025119617224880382,100,100
753,0.08,0.054,753,0.02219482120838471,100,100
754,0.08,0.055,754,0.007272727272727273,100,100
755,0.08,0.056,755,0.019975031210986267,100,100
756,0.08,0.057,756,0.006060606060606061,100,100
757,0.08,0.058,757,0.019753086419753086,100,100
758,0.08,0.059000000000000004,758,0.02625,100,100
759,0.08,0.06,759,0.028967254408060455,100,100
760,0.08,0.061,760,0.0149812734082397,100,100
761,0.08,0.062,761,0.023529411764705882,100,100
762,0.08,0.063,762,0.00997506234413965,100,100
763,0.08,0.064,763,0.02390438247011952,100,100
764,0.08,0.065,764,0.02384105960264901,100,100
765,0.08,0.066,765,0.026128266033254157,100,100
766,0.08,0.067,766,0.02595797280593325,100,100
767,0.08,0.068,767,0.02916160388821385,100,100
768,0.08,0.069,768,0.022058823529411766,100,100
769,0.08,0.07,769,0.030696576151121605,100,100
770,0.08,0.07100000000000001,770,0.01643192488262911,100,100
771,0.08,0.07200000000000001,771,0.022085889570552148,100,100
772,0.08,0.073,772,0.03537735849056604,100,100
773,0.08,0.074,773,0.02328589909443726,100,100
774,0.08,0.075,774,0.027777777777777776,100,100
775,0.08,0.076,775,0.01555023923444976,100,100
776,0.08,0.077,776,0.02284263959390863,100,100
777,0.08,0.078,777,0.03492884864165589,100,100
778,0.08,0.079,778,0.03094059405940594,100,100
779,0.08,0.08,779,0.018726591760299626,100,100
780,0.08,0.081,780,0.02608695652173913,100,100
781,0.08,0.082,781,0.017857142857142856,100,100
782,0.08,0.083,782,0.02240566037735849,100,100
783,0.08,0.084,783,0.022673031026252982,100,100
784,0.08,0.085,784,0.016551724137931035,100,100
785,0.08,0.08600000000000001,785,0.02882205513784461,100,100
786,0.08,0.08700000000000001,786,0.020581113801452784,100,100
787,0.08,0.088,787,0.032335329341317366,100,100
788,0.08,0.089,788,0.022756005056890013,100,100
789,0.08,0.09,789,0.027707808564231738,100,100
790,0.08,0.091,790,0.021794871794871794,100,100
791,0.08,0.092,791,0.03740648379052369,100,100
792,0.08,0.093,792,0.026350461133069828,100,100
793,0.08,0.094,793,0.035623409669211195,100,100
794,0.08,0.095,794,0.05452292441140025,100,100
795,0.08,0.096,795,0.032059186189889025,100,100
796,0.08,0.097,796,0.02648171500630517,100,100
797,0.08,0.098,797,0.03717948717948718,100,100
798,0.08,0.099,798,0.026570048309178744,100,100
799,0.08,0.1,799,0.020531400966183576,100,100
800,0.09,0.001,800,0.0045871559633027525,100,100
801,0.09,0.002,801,0.0,100,100
802,0.09,0.003,802,0.0022172949002217295,100,100
803,0.09,0.004,803,0.0021141649048625794,100,100
804,0.09,0.005,804,0.004689331770222743,100,100
805,0.09,0.006,805,0.001088139281828074,100,100
806,0.09,0.007,806,0.0011148272017837235,100,100
807,0.09,0.008,807,0.0,100,100
808,0.09,0.009000000000000001,808,0.0021482277121374865,100,100
809,0.09,0.01,809,0.0011049723756906078,100,100
810,0.09,0.011,810,0.0011185682326621924,100,100
811,0.09,0.012,811,0.005549389567147614,100,100
812,0.09,0.013000000000000001,812,0.004410143329658214,100,100
813,0.09,0.014,813,0.0033707865168539327,100,100
814,0.09,0.015,814,0.004419889502762431,100,100
815,0.09,0.016,815,0.002304147465437788,100,100
816,0.09,0.017,816,0.0,100,100
817,0.09,0.018000000000000002,817,0.01664932362122789,100,100
818,0.09,0.019,818,0.011398963730569948,100,100
819,0.09,0.02,819,0.003329633740288568,100,100
820,0.09,0.021,820,0.00558659217877095,100,100
821,0.09,0.022,821,0.008293838862559242,100,100
822,0.09,0.023,822,0.006864988558352402,100,100
823,0.09,0.024,823,0.009216589861751152,100,100
824,0.09,0.025,824,0.00776914539400666,100,100
825,0.09,0.026000000000000002,825,0.02011173184357542,100,100
826,0.09,0.027,826,0.008771929824561403,100,100
827,0.09,0.028,827,0.00644468313641246,100,100
828,0.09,0.029,828,0.008206330597889801,100,100
829,0.09,0.03,829,0.016722408026755852,100,100
830,0.09,0.031,830,0.007700770077007701,100,100
831,0.09,0.032,831,0.010332950631458095,100,100
832,0.09,0.033,832,0.02505446623093682,100,100
833,0.09,0.034,833,0.009750812567713976,100,100
834,0.09,0.035,834,0.007352941176470588,100,100
835,0.09,0.036000000000000004,835,0.014176663031624863,100,100
836,0.09,0.037,836,0.010192525481313703,100,100
837,0.09,0.038,837,0.011507479861910242,100,100
838,0.09,0.039,838,0.013714285714285714,100,100
839,0.09,0.04,839,0.008918617614269788,100,100
840,0.09,0.041,840,0.015873015873015872,100,100
841,0.09,0.042,841,0.014573991031390135,100,100
842,0.09,0.043000000000000003,842,0.01762632197414806,100,100
843,0.09,0.044,843,0.013948497854077254,100,100
844,0.09,0.045,844,0.010857763300760043,100,100
845,0.09,0.046,845,0.004550625711035267,100,100
846,0.09,0.047,846,0.025442477876106196,100,100
847,0.09,0.048,847,0.0193756727664155,100,100
848,0.09,0.049,848,0.019122609673790775,100,100
849,0.09,0.05,849,0.005787037037037037,100,100
850,0.09,0.051000000000000004,850,0.012471655328798186,100,100
851,0.09,0.052000000000000005,851,0.016722408026755852,100,100
852,0.09,0.053,852,0.013544018058690745,100,100
853,0.09,0.054,853,0.03433001107419712,100,100
854,0.09,0.055,854,0.020765027322404372,100,100
855,0.09,0.056,855,0.015730337078651686,100,100
856,0.09,0.057,856,0.026815642458100558,100,100
857,0.09,0.058,857,0.022128556375131718,100,100
858,0.09,0.059000000000000004,858,0.023133543638275498,100,100
859,0.09,0.06,859,0.018561484918793503,100,100
860,0.09,0.061,860,0.012181616832779624,100,100
861,0.09,0.062,861,0.01925254813137033,100,100
862,0.09,0.063,862,0.016412661195779603,100,100
863,0.09,0.064,863,0.02666666666666667,100,100
864,0.09,0.065,864,0.021176470588235293,100,100
865,0.09,0.066,865,0.026047565118912798,100,100
866,0.09,0.067,866,0.03665521191294387,100,100
867,0.09,0.068,867,0.02631578947368421,100,100
868,0.09,0.069,868,0.03314285714285714,100,100
869,0.09,0.07,869,0.02054054054054054,100,100
870,0.09,0.07100000000000001,870,0.029572836801752465,100,100
871,0.09,0.07200000000000001,871,0.019522776572668113,100,100
872,0.09,0.073,872,0.023728813559322035,100,100
873,0.09,0.074,873,0.023702031602708805,100,100
874,0.09,0.075,874,0.018201284796573874,100,100
875,0.09,0.076,875,0.02591792656587473,100,100
876,0.09,0.077,876,0.033296337402885685,100,100
877,0.09,0.078,877,0.025842696629213482,100,100
878,0.09,0.079,878,0.025522041763341066,100,100
879,0.09,0.08,879,0.017448200654307525,100,100
880,0.09,0.081,880,0.026143790849673203,100,100
881,0.09,0.082,881,0.02528735632183908,100,100
882,0.09,0.083,882,0.017278617710583154,100,100
883,0.09,0.084,883,0.026225769669327253,100,100
884,0.09,0.085,884,0.03682393555811277,100,100
885,0.09,0.08600000000000001,885,0.039403620873269436,100,100
886,0.09,0.08700000000000001,886,0.02280501710376283,100,100
887,0.09,0.088,887,0.03333333333333333,100,100
888,0.09,0.089,888,0.030998851894374284,100,100
889,0.09,0.09,889,0.03987068965517242,100,100
890,0.09,0.091,890,0.02828054298642534,100,100
891,0.09,0.092,891,0.020618556701030927,100,100
892,0.09,0.093,892,0.043668122270742356,100,100
893,0.09,0.094,893,0.04487179487179487,100,100
894,0.09,0.095,894,0.05,100,100
895,0.09,0.096,895,0.026637069922308545,100,100
896,0.09,0.097,896,0.06414662084765177,100,100
897,0.09,0.098,897,0.021205357142857144,100,100
898,0.09,0.099,898,0.027777777777777776,100,100
899,0.09,0.1,899,0.0397422126745435,100,100
900,0.1,0.001,900,0.0,100,100
901,0.1,0.002,901,0.0,100,100
902,0.1,0.003,902,0.002066115702479339,100,100
903,0.1,0.004,903,0.0,100,100
904,0.1,0.005,904,0.004132231404958678,100,100
905,0.1,0.006,905,0.0020512820512820513,100,100
906,0.1,0.007,906,0.0029013539651837525,100,100
907,0.1,0.008,907,0.0029182879377431907,100,100
908,0.1,0.009000000000000001,908,0.0040650406504065045,100,100
909,0.1,0.01,909,0.0010050251256281408,100,100
910,0.1,0.011,910,0.0,100,100
911,0.1,0.012,911,0.0030581039755351682,100,100
912,0.1,0.013000000000000001,912,0.0,100,100
913,0.1,0.014,913,0.005235602094240838,100,100
914,0.1,0.015,914,0.006458557588805167,100,100
915,0.1,0.016,915,0.0050150451354062184,100,100
916,0.1,0.017,916,0.00932642487046632,100,100
917,0.1,0.018000000000000002,917,0.0010111223458038423,100,100
918,0.1,0.019,918,0.014910536779324055,100,100
919,0.1,0.02,919,0.008832188420019628,100,100
920,0.1,0.021,920,0.004930966469428008,100,100
921,0.1,0.022,921,0.012024048096192385,100,100
922,0.1,0.023,922,0.0010330578512396695,100,100
923,0.1,0.024,923,0.007619047619047619,100,100
924,0.1,0.025,924,0.01264591439688716,100,100
925,0.1,0.026000000000000002,925,0.0081799591002045,100,100
926,0.1,0.027,926,0.010901883052527254,100,100
927,0.1,0.028,927,0.005934718100890208,100,100
928,0.1,0.029,928,0.00298804780876494,100,100
929,0.1,0.03,929,0.008964143426294821,100,100
930,0.1,0.031,930,0.016,100,100
931,0.1,0.032,931,0.008982035928143712,100,100
932,0.1,0.033,932,0.011374407582938388,100,100
933,0.1,0.034,933,0.015,100,100
934,0.1,0.035,934,0.017311608961303463,100,100
935,0.1,0.036000000000000004,935,0.012782694198623401,100,100
936,0.1,0.037,936,0.013402061855670102,100,100
937,0.1,0.038,937,0.024509803921568627,100,100
938,0.1,0.039,938,0.0048638132295719845,100,100
939,0.1,0.04,939,0.007619047619047619,100,100
940,0.1,0.041,940,0.00992063492063492,100,100
941,0.1,0.042,941,0.008394543546694649,100,100
942,0.1,0.043000000000000003,942,0.011684518013631937,100,100
943,0.1,0.044,943,0.016614745586708203,100,100
944,0.1,0.045,944,0.024342745861733205,100,100
945,0.1,0.046,945,0.014204545454545454,100,100
946,0.1,0.047,946,0.017769002961500493,100,100
947,0.1,0.048,947,0.021718602455146365,100,100
948,0.1,0.049,948,0.01917255297679112,100,100
949,0.1,0.05,949,0.016260162601626018,100,100
950,0.1,0.051000000000000004,950,0.014450867052023121,100,100
951,0.1,0.052000000000000005,951,0.01671583087512291,100,100
952,0.1,0.053,952,0.017671517671517672,100,100
953,0.1,0.054,953,0.030828516377649325,100,100
954,0.1,0.055,954,0.024615384615384615,100,100
955,0.1,0.056,955,0.017580144777662874,100,100
956,0.1,0.057,956,0.01905717151454363,100,100
